id_blacklist,name,blacklist
363,0296041405,"{""blacklist"" : [{""id"" : 363, ""name"" : ""0296041405"", ""vpn_id"" : ""10000001""}], ""blacklist_content"" : [{""id"" : 23789569, ""blacklist_id"" : 363, ""number"" : ""33"", ""number_type"" : ""PUBLIC""}]}"
381,DEU_06995307277,"{""blacklist"" : [{""id"" : 381, ""name"" : ""DEU_06995307277"", ""vpn_id"" : ""3895""}], ""blacklist_content"" : [{""id"" : 24969217, ""blacklist_id"" : 381, ""number"" : ""4917699728998"", ""number_type"" : ""PRIVATE""}]}"
661,Demo_NL,"{""blacklist"" : [{""id"" : 661, ""name"" : ""Demo_NL"", ""vpn_id"" : ""3547""}], ""blacklist_content"" : []}"
68,40743570872,"{""blacklist"" : [{""id"" : 68, ""name"" : ""40743570872"", ""vpn_id"" : ""4542""}], ""blacklist_content"" : [{""id"" : 4456449, ""blacklist_id"" : 68, ""number"" : ""40743570872"", ""number_type"" : ""PUBLIC""}, {""id"" : 4456450, ""blacklist_id"" : 68, ""number"" : ""743570872"", ""number_type"" : ""PUBLIC""}]}"
0,Site Level,"{""blacklist"" : [{""id"" : 0, ""name"" : ""Site Level"", ""vpn_id"" : ""0""}], ""blacklist_content"" : []}"
1,bl_Cali_plo019,"{""blacklist"" : [{""id"" : 1, ""name"" : ""bl_Cali_plo019"", ""vpn_id"" : ""3144""}], ""blacklist_content"" : [{""id"" : 65537, ""blacklist_id"" : 1, ""number"" : ""573*"", ""number_type"" : ""PRIVATE""}]}"
2,bl_Litofan_cali_clo023,"{""blacklist"" : [{""id"" : 2, ""name"" : ""bl_Litofan_cali_clo023"", ""vpn_id"" : ""3144""}], ""blacklist_content"" : [{""id"" : 131073, ""blacklist_id"" : 2, ""number"" : ""572*"", ""number_type"" : ""PRIVATE""}]}"
41,Naturalisation-Backlist,"{""blacklist"" : [{""id"" : 41, ""name"" : ""Naturalisation-Backlist"", ""vpn_id"" : ""3130""}], ""blacklist_content"" : [{""id"" : 2686977, ""blacklist_id"" : 41, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 2686978, ""blacklist_id"" : 41, ""number"" : ""11*"", ""number_type"" : ""PRIVATE""}, {""id"" : 2686979, ""blacklist_id"" : 41, ""number"" : ""12*"", ""number_type"" : ""PRIVATE""}, {""id"" : 2686980, ""blacklist_id"" : 41, ""number"" : ""22*"", ""number_type"" : ""PRIVATE""}, {""id"" : 2686981, ""blacklist_id"" : 41, ""number"" : ""31*"", ""number_type"" : ""PRIVATE""}]}"
3,RC TEST,"{""blacklist"" : [{""id"" : 3, ""name"" : ""RC TEST"", ""vpn_id"" : ""3198""}], ""blacklist_content"" : [{""id"" : 196609, ""blacklist_id"" : 3, ""number"" : ""907*"", ""number_type"" : ""PRIVATE""}]}"
4,Dalian_Black,"{""blacklist"" : [{""id"" : 4, ""name"" : ""Dalian_Black"", ""vpn_id"" : ""3255""}], ""blacklist_content"" : [{""id"" : 262145, ""blacklist_id"" : 4, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262146, ""blacklist_id"" : 4, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262147, ""blacklist_id"" : 4, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262148, ""blacklist_id"" : 4, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262149, ""blacklist_id"" : 4, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262150, ""blacklist_id"" : 4, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262151, ""blacklist_id"" : 4, ""number"" : ""80*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262152, ""blacklist_id"" : 4, ""number"" : ""8101010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262153, ""blacklist_id"" : 4, ""number"" : ""81033010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262154, ""blacklist_id"" : 4, ""number"" : ""81038010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262155, ""blacklist_id"" : 4, ""number"" : ""81041010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262156, ""blacklist_id"" : 4, ""number"" : ""81060010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262157, ""blacklist_id"" : 4, ""number"" : ""81061010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262158, ""blacklist_id"" : 4, ""number"" : ""81071010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262159, ""blacklist_id"" : 4, ""number"" : ""81080010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262160, ""blacklist_id"" : 4, ""number"" : ""81082010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262161, ""blacklist_id"" : 4, ""number"" : ""81083010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262162, ""blacklist_id"" : 4, ""number"" : ""8109191010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262163, ""blacklist_id"" : 4, ""number"" : ""8110*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262164, ""blacklist_id"" : 4, ""number"" : ""81100*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262165, ""blacklist_id"" : 4, ""number"" : ""81104*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262166, ""blacklist_id"" : 4, ""number"" : ""81106*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262167, ""blacklist_id"" : 4, ""number"" : ""81108*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262168, ""blacklist_id"" : 4, ""number"" : ""81110*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262169, ""blacklist_id"" : 4, ""number"" : ""81115*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262170, ""blacklist_id"" : 4, ""number"" : ""81118*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262171, ""blacklist_id"" : 4, ""number"" : ""81119*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262172, ""blacklist_id"" : 4, ""number"" : ""81353473006"", ""number_type"" : ""PUBLIC""}, {""id"" : 262173, ""blacklist_id"" : 4, ""number"" : ""81353492717"", ""number_type"" : ""PUBLIC""}, {""id"" : 262174, ""blacklist_id"" : 4, ""number"" : ""81990*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262175, ""blacklist_id"" : 4, ""number"" : ""82221990*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262176, ""blacklist_id"" : 4, ""number"" : ""822219915*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262177, ""blacklist_id"" : 4, ""number"" : ""822219916*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262178, ""blacklist_id"" : 4, ""number"" : ""822219917*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262179, ""blacklist_id"" : 4, ""number"" : ""822219918*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262180, ""blacklist_id"" : 4, ""number"" : ""822219919*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262181, ""blacklist_id"" : 4, ""number"" : ""82221994*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262182, ""blacklist_id"" : 4, ""number"" : ""822327007*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262183, ""blacklist_id"" : 4, ""number"" : ""822327008*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262184, ""blacklist_id"" : 4, ""number"" : ""822327009*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262185, ""blacklist_id"" : 4, ""number"" : ""822327010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262186, ""blacklist_id"" : 4, ""number"" : ""822327011*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262187, ""blacklist_id"" : 4, ""number"" : ""82234702114"", ""number_type"" : ""PUBLIC""}, {""id"" : 262188, ""blacklist_id"" : 4, ""number"" : ""822360023*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262189, ""blacklist_id"" : 4, ""number"" : ""822360024*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262190, ""blacklist_id"" : 4, ""number"" : ""822366023*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262191, ""blacklist_id"" : 4, ""number"" : ""822366024*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262192, ""blacklist_id"" : 4, ""number"" : ""823122083*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262193, ""blacklist_id"" : 4, ""number"" : ""824248028*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262194, ""blacklist_id"" : 4, ""number"" : ""824248029*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262195, ""blacklist_id"" : 4, ""number"" : ""825160036*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262196, ""blacklist_id"" : 4, ""number"" : ""825376926*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262197, ""blacklist_id"" : 4, ""number"" : ""83*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262198, ""blacklist_id"" : 4, ""number"" : ""84*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262199, ""blacklist_id"" : 4, ""number"" : ""86*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262200, ""blacklist_id"" : 4, ""number"" : ""87*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262201, ""blacklist_id"" : 4, ""number"" : ""88*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262202, ""blacklist_id"" : 4, ""number"" : ""89*"", ""number_type"" : ""PUBLIC""}, {""id"" : 262203, ""blacklist_id"" : 4, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
42,DMOFA_Hague_Blacklist,"{""blacklist"" : [{""id"" : 42, ""name"" : ""DMOFA_Hague_Blacklist"", ""vpn_id"" : ""3130""}], ""blacklist_content"" : [{""id"" : 2752513, ""blacklist_id"" : 42, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}]}"
61,Tokyo_black,"{""blacklist"" : [{""id"" : 61, ""name"" : ""Tokyo_black"", ""vpn_id"" : ""3255""}], ""blacklist_content"" : [{""id"" : 3997697, ""blacklist_id"" : 61, ""number"" : ""848*"", ""number_type"" : ""PRIVATE""}, {""id"" : 3997698, ""blacklist_id"" : 61, ""number"" : ""850*"", ""number_type"" : ""PRIVATE""}]}"
81,Seoul_Black,"{""blacklist"" : [{""id"" : 81, ""name"" : ""Seoul_Black"", ""vpn_id"" : ""3255""}], ""blacklist_content"" : [{""id"" : 5308417, ""blacklist_id"" : 81, ""number"" : ""349*"", ""number_type"" : ""PRIVATE""}, {""id"" : 5308418, ""blacklist_id"" : 81, ""number"" : ""850*"", ""number_type"" : ""PRIVATE""}]}"
5,Bangalore-PBLR229,"{""blacklist"" : [{""id"" : 5, ""name"" : ""Bangalore-PBLR229"", ""vpn_id"" : ""3231""}], ""blacklist_content"" : [{""id"" : 327681, ""blacklist_id"" : 5, ""number"" : ""91*"", ""number_type"" : ""PUBLIC""}]}"
281,MCCEi_AntiLoop,"{""blacklist"" : [{""id"" : 281, ""name"" : ""MCCEi_AntiLoop"", ""vpn_id"" : ""3103""}], ""blacklist_content"" : [{""id"" : 18415617, ""blacklist_id"" : 281, ""number"" : ""33170480777"", ""number_type"" : ""PRIVATE""}]}"
23,BL1,"{""blacklist"" : [{""id"" : 23, ""name"" : ""BL1"", ""vpn_id"" : ""3211""}], ""blacklist_content"" : [{""id"" : 1507329, ""blacklist_id"" : 23, ""number"" : ""441235689"", ""number_type"" : ""PUBLIC""}]}"
43,French Special n#,"{""blacklist"" : [{""id"" : 43, ""name"" : ""French Special n#"", ""vpn_id"" : ""3211""}], ""blacklist_content"" : [{""id"" : 2818049, ""blacklist_id"" : 43, ""number"" : ""338*"", ""number_type"" : ""PUBLIC""}, {""id"" : 2818050, ""blacklist_id"" : 43, ""number"" : ""339*"", ""number_type"" : ""PUBLIC""}]}"
44,Mobiles-ForbiddenList,"{""blacklist"" : [{""id"" : 44, ""name"" : ""Mobiles-ForbiddenList"", ""vpn_id"" : ""3931""}], ""blacklist_content"" : [{""id"" : 2883585, ""blacklist_id"" : 44, ""number"" : ""336*"", ""number_type"" : ""PUBLIC""}]}"
45,Taiwan-Black,"{""blacklist"" : [{""id"" : 45, ""name"" : ""Taiwan-Black"", ""vpn_id"" : ""3255""}], ""blacklist_content"" : [{""id"" : 2949121, ""blacklist_id"" : 45, ""number"" : ""349*"", ""number_type"" : ""PRIVATE""}, {""id"" : 2949122, ""blacklist_id"" : 45, ""number"" : ""848*"", ""number_type"" : ""PRIVATE""}]}"
122,BL GIPSE,"{""blacklist"" : [{""id"" : 122, ""name"" : ""BL GIPSE"", ""vpn_id"" : ""3211""}], ""blacklist_content"" : [{""id"" : 7995393, ""blacklist_id"" : 122, ""number"" : ""33118"", ""number_type"" : ""PUBLIC""}, {""id"" : 7995394, ""blacklist_id"" : 122, ""number"" : ""336*"", ""number_type"" : ""PUBLIC""}, {""id"" : 7995395, ""blacklist_id"" : 122, ""number"" : ""338*"", ""number_type"" : ""PUBLIC""}, {""id"" : 7995396, ""blacklist_id"" : 122, ""number"" : ""44"", ""number_type"" : ""PUBLIC""}]}"
48,JMB,"{""blacklist"" : [{""id"" : 48, ""name"" : ""JMB"", ""vpn_id"" : ""3211""}], ""blacklist_content"" : [{""id"" : 3145729, ""blacklist_id"" : 48, ""number"" : ""022232"", ""number_type"" : ""PUBLIC""}]}"
64,SiteA-ForbiddenList,"{""blacklist"" : [{""id"" : 64, ""name"" : ""SiteA-ForbiddenList"", ""vpn_id"" : ""3563""}], ""blacklist_content"" : [{""id"" : 4194305, ""blacklist_id"" : 64, ""number"" : ""133144451357"", ""number_type"" : ""PUBLIC""}, {""id"" : 4194306, ""blacklist_id"" : 64, ""number"" : ""13322328"", ""number_type"" : ""PUBLIC""}]}"
65,SiteB-ForbiddenList,"{""blacklist"" : [{""id"" : 65, ""name"" : ""SiteB-ForbiddenList"", ""vpn_id"" : ""3563""}], ""blacklist_content"" : [{""id"" : 4259841, ""blacklist_id"" : 65, ""number"" : ""4433144451357"", ""number_type"" : ""PUBLIC""}, {""id"" : 4259842, ""blacklist_id"" : 65, ""number"" : ""443322328"", ""number_type"" : ""PUBLIC""}]}"
66,Zaghlool,"{""blacklist"" : [{""id"" : 66, ""name"" : ""Zaghlool"", ""vpn_id"" : ""1023""}], ""blacklist_content"" : [{""id"" : 4325377, ""blacklist_id"" : 66, ""number"" : ""2010*"", ""number_type"" : ""PUBLIC""}, {""id"" : 4325378, ""blacklist_id"" : 66, ""number"" : ""2011"", ""number_type"" : ""PUBLIC""}]}"
83,India_Black,"{""blacklist"" : [{""id"" : 83, ""name"" : ""India_Black"", ""vpn_id"" : ""3255""}], ""blacklist_content"" : [{""id"" : 5439489, ""blacklist_id"" : 83, ""number"" : ""91*"", ""number_type"" : ""PUBLIC""}]}"
101,BTGF_BL,"{""blacklist"" : [{""id"" : 101, ""name"" : ""BTGF_BL"", ""vpn_id"" : ""3496""}], ""blacklist_content"" : [{""id"" : 6619137, ""blacklist_id"" : 101, ""number"" : ""338*"", ""number_type"" : ""PUBLIC""}, {""id"" : 6619138, ""blacklist_id"" : 101, ""number"" : ""339*"", ""number_type"" : ""PUBLIC""}]}"
123,Mobile-Egypt,"{""blacklist"" : [{""id"" : 123, ""name"" : ""Mobile-Egypt"", ""vpn_id"" : ""1111""}], ""blacklist_content"" : [{""id"" : 8060929, ""blacklist_id"" : 123, ""number"" : ""2010"", ""number_type"" : ""PUBLIC""}, {""id"" : 8060930, ""blacklist_id"" : 123, ""number"" : ""2011"", ""number_type"" : ""PUBLIC""}, {""id"" : 8060931, ""blacklist_id"" : 123, ""number"" : ""2012"", ""number_type"" : ""PUBLIC""}]}"
141,test,"{""blacklist"" : [{""id"" : 141, ""name"" : ""test"", ""vpn_id"" : ""3769""}], ""blacklist_content"" : [{""id"" : 9240577, ""blacklist_id"" : 141, ""number"" : ""#"", ""number_type"" : ""PRIVATE""}, {""id"" : 9240578, ""blacklist_id"" : 141, ""number"" : ""33766061582"", ""number_type"" : ""PUBLIC""}]}"
181,Screen_All,"{""blacklist"" : [{""id"" : 181, ""name"" : ""Screen_All"", ""vpn_id"" : ""3163""}], ""blacklist_content"" : [{""id"" : 11862017, ""blacklist_id"" : 181, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862018, ""blacklist_id"" : 181, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862019, ""blacklist_id"" : 181, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862020, ""blacklist_id"" : 181, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862021, ""blacklist_id"" : 181, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862022, ""blacklist_id"" : 181, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862023, ""blacklist_id"" : 181, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 11862024, ""blacklist_id"" : 181, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
161,India_Black,"{""blacklist"" : [{""id"" : 161, ""name"" : ""India_Black"", ""vpn_id"" : ""3610""}], ""blacklist_content"" : [{""id"" : 10551297, ""blacklist_id"" : 161, ""number"" : ""91*"", ""number_type"" : ""PUBLIC""}]}"
203,Test_BL_incomming,"{""blacklist"" : [{""id"" : 203, ""name"" : ""Test_BL_incomming"", ""vpn_id"" : ""3470""}], ""blacklist_content"" : []}"
206,BlockAnnoyingPeople,"{""blacklist"" : [{""id"" : 206, ""name"" : ""BlockAnnoyingPeople"", ""vpn_id"" : ""5002""}], ""blacklist_content"" : [{""id"" : 13500417, ""blacklist_id"" : 206, ""number"" : ""00011112223333"", ""number_type"" : ""PRIVATE""}, {""id"" : 13500418, ""blacklist_id"" : 206, ""number"" : ""000111222233"", ""number_type"" : ""PRIVATE""}, {""id"" : 13500419, ""blacklist_id"" : 206, ""number"" : ""00111222233"", ""number_type"" : ""PRIVATE""}, {""id"" : 13500420, ""blacklist_id"" : 206, ""number"" : ""00111222233"", ""number_type"" : ""PUBLIC""}, {""id"" : 13500421, ""blacklist_id"" : 206, ""number"" : ""2304915967"", ""number_type"" : ""PUBLIC""}, {""id"" : 13500422, ""blacklist_id"" : 206, ""number"" : ""2307522447"", ""number_type"" : ""PUBLIC""}, {""id"" : 13500423, ""blacklist_id"" : 206, ""number"" : ""33111222233"", ""number_type"" : ""PUBLIC""}]}"
204,Test_BL_incomming2,"{""blacklist"" : [{""id"" : 204, ""name"" : ""Test_BL_incomming2"", ""vpn_id"" : ""3470""}], ""blacklist_content"" : [{""id"" : 13369345, ""blacklist_id"" : 204, ""number"" : ""33*"", ""number_type"" : ""PUBLIC""}]}"
6,no CLI,"{""blacklist"" : [{""id"" : 6, ""name"" : ""no CLI"", ""vpn_id"" : ""3211""}], ""blacklist_content"" : [{""id"" : 393217, ""blacklist_id"" : 6, ""number"" : ""#"", ""number_type"" : ""PRIVATE""}]}"
7,no CLI,"{""blacklist"" : [{""id"" : 7, ""name"" : ""no CLI"", ""vpn_id"" : ""3769""}], ""blacklist_content"" : [{""id"" : 458753, ""blacklist_id"" : 7, ""number"" : ""#"", ""number_type"" : ""PRIVATE""}, {""id"" : 458754, ""blacklist_id"" : 7, ""number"" : ""33766061582"", ""number_type"" : ""PUBLIC""}]}"
