id_site,rank,service_logic_leg,access_type,t1t7,rn,data
4110,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4110, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4111,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4111, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4111,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4111, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4112,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4112, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4112,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4112, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4117,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4117, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4117,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4117, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4118,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4118, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4118,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4118, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4119,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4119, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4119,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4119, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4121,0,3,20,5105141,1,"{""id"" : -1, ""equipment_id"" : 74029, ""site_id"" : 4121, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""095105141"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4129,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4129, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4129,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4129, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4130,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4130, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4130,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4130, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4138,1,3,20,2300095,1,"{""id"" : -1, ""equipment_id"" : 127661, ""site_id"" : 4138, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042300095"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4138,0,3,20,2300141,1,"{""id"" : -1, ""equipment_id"" : 43553, ""site_id"" : 4138, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042300141"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4139,1,3,20,2300095,1,"{""id"" : -1, ""equipment_id"" : 127661, ""site_id"" : 4139, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042300095"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4139,0,3,20,2300141,1,"{""id"" : -1, ""equipment_id"" : 43553, ""site_id"" : 4139, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042300141"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4141,0,3,20,2360196,1,"{""id"" : -1, ""equipment_id"" : 49661, ""site_id"" : 4141, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997026"", ""called_prefix"" : ""24"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""242360196"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4141,0,3,20,2360199,1,"{""id"" : -1, ""equipment_id"" : 49662, ""site_id"" : 4141, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997026"", ""called_prefix"" : ""24"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""242360199"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4143,2,3,20,2385166,1,"{""id"" : -1, ""equipment_id"" : 70356, ""site_id"" : 4143, ""rank"" : 2, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042385166"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4143,1,3,20,2390082,1,"{""id"" : -1, ""equipment_id"" : 70357, ""site_id"" : 4143, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042390082"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4143,4,3,20,2390287,1,"{""id"" : -1, ""equipment_id"" : 166416, ""site_id"" : 4143, ""rank"" : 4, ""load"" : 1, ""cdr_info"" : ""933333333333"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042390287"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4143,3,3,20,2405074,1,"{""id"" : -1, ""equipment_id"" : 70253, ""site_id"" : 4143, ""rank"" : 3, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042405074"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4143,0,3,20,8944012,1,"{""id"" : -1, ""equipment_id"" : 69172, ""site_id"" : 4143, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098944012"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4161,0,3,20,2330238,1,"{""id"" : -1, ""equipment_id"" : 79041, ""site_id"" : 4161, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042330238"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4172,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4172, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4172,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4172, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4173,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4173, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4173,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4173, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4178,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4178, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4178,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4178, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4179,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4179, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4179,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4179, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4180,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4180, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4180,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4180, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4181,0,3,20,2403828,1,"{""id"" : -1, ""equipment_id"" : 68774, ""site_id"" : 4181, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997331"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042403828"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4184,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4184, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4184,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4184, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4185,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4185, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4185,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4185, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4186,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4186, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4186,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4186, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4187,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4187, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4187,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4187, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4201,0,3,20,8930004,1,"{""id"" : -1, ""equipment_id"" : 58966, ""site_id"" : 4201, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994919"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : false, ""flexible_called"" : ""PubFulld"", ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098930004"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4218,0,3,20,2330699,1,"{""id"" : -1, ""equipment_id"" : 89941, ""site_id"" : 4218, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042330699"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4218,1,3,20,2330700,1,"{""id"" : -1, ""equipment_id"" : 89981, ""site_id"" : 4218, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042330700"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4221,0,3,20,8930004,1,"{""id"" : -1, ""equipment_id"" : 58966, ""site_id"" : 4221, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994919"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : false, ""flexible_called"" : ""PubFulld"", ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098930004"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4233,0,3,20,2223425,1,"{""id"" : -1, ""equipment_id"" : 61477, ""site_id"" : 4233, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042223425"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4237,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4237, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4237,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4237, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4238,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4238, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4238,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4238, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4247,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4247, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4247,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4247, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4248,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4248, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4248,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4248, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4255,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 4255, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4255,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 4255, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
4256,0,3,20,2330699,1,"{""id"" : -1, ""equipment_id"" : 89941, ""site_id"" : 4256, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042330699"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
4256,1,3,20,2330707,1,"{""id"" : -1, ""equipment_id"" : 89961, ""site_id"" : 4256, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042330707"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
