vpn_code,id_equip,data
10002739,123626,"{""id"" : 123626, ""name"" : ""2216715"", ""t1t7"" : ""2216715"", ""vpn_id"" : ""10002739"", ""id_default_site"" : 198701, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007128,54469,"{""id"" : 54469, ""name"" : ""2250617"", ""t1t7"" : ""2250617"", ""vpn_id"" : ""10007128"", ""id_default_site"" : 339349, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005067,52368,"{""id"" : 52368, ""name"" : ""2245891"", ""t1t7"" : ""2245891"", ""vpn_id"" : ""10005067"", ""id_default_site"" : 322907, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003969,65705,"{""id"" : 65705, ""name"" : ""2214559"", ""t1t7"" : ""2214559"", ""vpn_id"" : ""10003969"", ""id_default_site"" : 393398, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000719,58713,"{""id"" : 58713, ""name"" : ""2336206"", ""t1t7"" : ""2336206"", ""vpn_id"" : ""10000719"", ""id_default_site"" : 350361, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006709,19221,"{""id"" : 19221, ""name"" : ""2225011"", ""t1t7"" : ""2225011"", ""vpn_id"" : ""10006709"", ""id_default_site"" : 156941, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,73536,"{""id"" : 73536, ""name"" : ""wbx_EUR_0025852914"", ""t1t7"" : ""8860142"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7107,56073,"{""id"" : 56073, ""name"" : ""Zoom_EUMA_backup"", ""t1t7"" : ""8920000"", ""vpn_id"" : ""7107"", ""id_default_site"" : 341814, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""zzz_CLI_USA_1__000"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000869,47201,"{""id"" : 47201, ""name"" : ""2311077"", ""t1t7"" : ""2311077"", ""vpn_id"" : ""10000869"", ""id_default_site"" : 54210, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000964,57565,"{""id"" : 57565, ""name"" : ""2300236"", ""t1t7"" : ""2300236"", ""vpn_id"" : ""10000964"", ""id_default_site"" : 202214, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008801,13581,"{""id"" : 13581, ""name"" : ""8944092"", ""t1t7"" : ""8944092"", ""vpn_id"" : ""10008801"", ""id_default_site"" : 107282, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""FRA_DROM_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4223,158362,"{""id"" : 158362, ""name"" : ""2240794"", ""t1t7"" : ""2240794"", ""vpn_id"" : ""4223"", ""id_default_site"" : 14787, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003669,67311,"{""id"" : 67311, ""name"" : ""2214878"", ""t1t7"" : ""2214878"", ""vpn_id"" : ""10003669"", ""id_default_site"" : 405611, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10010098,74091,"{""id"" : 74091, ""name"" : ""2250064"", ""t1t7"" : ""2250064"", ""vpn_id"" : ""10010098"", ""id_default_site"" : 448604, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000719,58714,"{""id"" : 58714, ""name"" : ""2336205"", ""t1t7"" : ""2336205"", ""vpn_id"" : ""10000719"", ""id_default_site"" : 350362, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007686,64969,"{""id"" : 64969, ""name"" : ""2316841"", ""t1t7"" : ""2316841"", ""vpn_id"" : ""10007686"", ""id_default_site"" : 387243, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3149,50530,"{""id"" : 50530, ""name"" : ""PNYC2763_SIP"", ""t1t7"" : ""2390355"", ""vpn_id"" : ""3149"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_USA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5709,47235,"{""id"" : 47235, ""name"" : ""2310490"", ""t1t7"" : ""2310490"", ""vpn_id"" : ""5709"", ""id_default_site"" : 37678, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7106,70682,"{""id"" : 70682, ""name"" : ""Italy_2360075"", ""t1t7"" : ""2360075"", ""vpn_id"" : ""7106"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 20, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10018617,65820,"{""id"" : 65820, ""name"" : ""2218518"", ""t1t7"" : ""2218518"", ""vpn_id"" : ""10018617"", ""id_default_site"" : 394369, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,71969,"{""id"" : 71969, ""name"" : ""wbx_EUR_0025765146"", ""t1t7"" : ""8940072"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7319,68258,"{""id"" : 68258, ""name"" : ""OPC NAM MS IVT"", ""t1t7"" : ""8984002"", ""vpn_id"" : ""7319"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 30, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003383,138633,"{""id"" : 138633, ""name"" : ""2235285"", ""t1t7"" : ""2235285"", ""vpn_id"" : ""10003383"", ""id_default_site"" : 216248, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003248,146166,"{""id"" : 146166, ""name"" : ""2225712"", ""t1t7"" : ""2225712"", ""vpn_id"" : ""10003248"", ""id_default_site"" : 225909, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,7401,"{""id"" : 7401, ""name"" : ""wbx_EUR_0025997639"", ""t1t7"" : ""8860314"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000403,165921,"{""id"" : 165921, ""name"" : ""2310795"", ""t1t7"" : ""2310795"", ""vpn_id"" : ""10000403"", ""id_default_site"" : 252014, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003807,63714,"{""id"" : 63714, ""name"" : ""2214540"", ""t1t7"" : ""2214540"", ""vpn_id"" : ""10003807"", ""id_default_site"" : 377168, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10011365,61632,"{""id"" : 61632, ""name"" : ""2316169"", ""t1t7"" : ""2316169"", ""vpn_id"" : ""10011365"", ""id_default_site"" : 363388, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4950,71531,"{""id"" : 71531, ""name"" : ""IIAD1024"", ""t1t7"" : ""2370021"", ""vpn_id"" : ""4950"", ""id_default_site"" : 368449, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 700, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002603,112021,"{""id"" : 112021, ""name"" : ""2215253"", ""t1t7"" : ""2215253"", ""vpn_id"" : ""10002603"", ""id_default_site"" : 173233, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7009,57435,"{""id"" : 57435, ""name"" : ""CLync SIN class 5"", ""t1t7"" : ""2395053"", ""vpn_id"" : ""7009"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_SGP_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003043,48805,"{""id"" : 48805, ""name"" : ""2225802"", ""t1t7"" : ""2225802"", ""vpn_id"" : ""10003043"", ""id_default_site"" : 26223, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000603,62270,"{""id"" : 62270, ""name"" : ""2316722"", ""t1t7"" : ""2316722"", ""vpn_id"" : ""10000603"", ""id_default_site"" : 372988, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3117,56272,"{""id"" : 56272, ""name"" : ""PRNS769_Backup"", ""t1t7"" : ""2400066"", ""vpn_id"" : ""3117"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 6, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10012979,63950,"{""id"" : 63950, ""name"" : ""2316623"", ""t1t7"" : ""2316623"", ""vpn_id"" : ""10012979"", ""id_default_site"" : 378983, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002830,63552,"{""id"" : 63552, ""name"" : ""2218379"", ""t1t7"" : ""2218379"", ""vpn_id"" : ""10002830"", ""id_default_site"" : 376245, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,10800,"{""id"" : 10800, ""name"" : ""wbx_EUR_0026012125"", ""t1t7"" : ""8860365"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006093,70761,"{""id"" : 70761, ""name"" : ""2285063"", ""t1t7"" : ""2285063"", ""vpn_id"" : ""10006093"", ""id_default_site"" : 428138, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4261,58527,"{""id"" : 58527, ""name"" : ""2320274"", ""t1t7"" : ""2320274"", ""vpn_id"" : ""4261"", ""id_default_site"" : 15951, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10011350,68040,"{""id"" : 68040, ""name"" : ""2315335"", ""t1t7"" : ""2315335"", ""vpn_id"" : ""10011350"", ""id_default_site"" : 410302, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003826,152561,"{""id"" : 152561, ""name"" : ""2240630"", ""t1t7"" : ""2240630"", ""vpn_id"" : ""10003826"", ""id_default_site"" : 234555, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7475,21882,"{""id"" : 21882, ""name"" : ""GBR_BRACKNELL"", ""t1t7"" : ""2362945"", ""vpn_id"" : ""7475"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 200, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5411,51262,"{""id"" : 51262, ""name"" : ""2310627"", ""t1t7"" : ""2310627"", ""vpn_id"" : ""5411"", ""id_default_site"" : 28975, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004625,49768,"{""id"" : 49768, ""name"" : ""2245128"", ""t1t7"" : ""2245128"", ""vpn_id"" : ""10004625"", ""id_default_site"" : 315278, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10014462,58992,"{""id"" : 58992, ""name"" : ""2223330"", ""t1t7"" : ""2223330"", ""vpn_id"" : ""10014462"", ""id_default_site"" : 351136, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001179,71753,"{""id"" : 71753, ""name"" : ""2325111"", ""t1t7"" : ""2325111"", ""vpn_id"" : ""10001179"", ""id_default_site"" : 74393, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7071,61315,"{""id"" : 61315, ""name"" : ""8026012_APAC_2_TEST"", ""t1t7"" : ""8026012"", ""vpn_id"" : ""7071"", ""id_default_site"" : 361584, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""zzz_CLI_SGP_0__000"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005853,58106,"{""id"" : 58106, ""name"" : ""IPAR009"", ""t1t7"" : ""2400123"", ""vpn_id"" : ""10005853"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 30, ""scl_id"" : null, ""number_pre_analysis_name"" : ""FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7081,53311,"{""id"" : 53311, ""name"" : ""2360356_SIP"", ""t1t7"" : ""2360356"", ""vpn_id"" : ""7081"", ""id_default_site"" : 327494, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 50, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_GBR_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10009491,24601,"{""id"" : 24601, ""name"" : ""2215151"", ""t1t7"" : ""2215151"", ""vpn_id"" : ""10009491"", ""id_default_site"" : 200361, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005302,4682,"{""id"" : 4682, ""name"" : ""5104166"", ""t1t7"" : ""5104166"", ""vpn_id"" : ""10005302"", ""id_default_site"" : 38821, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10013730,59575,"{""id"" : 59575, ""name"" : ""2316548"", ""t1t7"" : ""2316548"", ""vpn_id"" : ""10013730"", ""id_default_site"" : 353161, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003819,152041,"{""id"" : 152041, ""name"" : ""2240587"", ""t1t7"" : ""2240587"", ""vpn_id"" : ""10003819"", ""id_default_site"" : 233844, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004810,51122,"{""id"" : 51122, ""name"" : ""2245436"", ""t1t7"" : ""2245436"", ""vpn_id"" : ""10004810"", ""id_default_site"" : 40331, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,73533,"{""id"" : 73533, ""name"" : ""wbx_EUR_0025839363"", ""t1t7"" : ""8860140"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004270,61727,"{""id"" : 61727, ""name"" : ""2351175"", ""t1t7"" : ""2351175"", ""vpn_id"" : ""10004270"", ""id_default_site"" : 364441, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000001,69819,"{""id"" : 69819, ""name"" : ""2336222"", ""t1t7"" : ""2336222"", ""vpn_id"" : ""10000001"", ""id_default_site"" : 421786, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004918,50205,"{""id"" : 50205, ""name"" : ""2245813"", ""t1t7"" : ""2245813"", ""vpn_id"" : ""10004918"", ""id_default_site"" : 316957, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008892,58158,"{""id"" : 58158, ""name"" : ""2251096"", ""t1t7"" : ""2251096"", ""vpn_id"" : ""10008892"", ""id_default_site"" : 348487, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000719,62632,"{""id"" : 62632, ""name"" : ""TGRP_GETSVI04"", ""t1t7"" : ""8950020"", ""vpn_id"" : ""10000719"", ""id_default_site"" : 370133, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
